MMSI,name,imo,callsign,vessel_type,length_m,width_m,n_fixes,t_first,t_last,sog_max,sog_mean,type_label
338246049,MAGGIE MAE,IMO0000000,,37.0,14.0,4.0,785,2019-05-08 23:39:55,2019-05-12 23:17:52,0.5,0.0535031847133758,sailing/pleasure
338246514,ITT'S LEGIT,IMO0000000,,37.0,18.0,4.0,3,2019-05-09 19:57:30,2019-05-09 20:02:28,0.0,0.0,sailing/pleasure
338247537,SCUBA,IMO0000000,,37.0,13.0,4.0,1265,2019-05-08 23:24:01,2019-05-12 23:15:03,0.2,0.014071146245059288,sailing/pleasure
338249077,ACCP 1,IMO0000000,,60.0,9.0,4.0,474,2019-05-09 16:07:33,2019-05-12 23:08:40,32.4,5.481012658227848,passenger
338253000,RMS TRITON,,WDG5261,60.0,30.0,7.0,3568,2019-05-08 23:21:26,2019-05-12 23:18:38,0.1,0.0003923766816143498,passenger
338257000,BROOKS MCCALL,IMO8964367,WCZ7811,90.0,48.0,12.0,1703,2019-05-08 23:22:04,2019-05-12 23:18:34,0.0,0.0,other
338302717,JANANI,IMO0000000,,37.0,10.0,3.0,512,2019-05-08 23:40:04,2019-05-12 23:00:21,2.4,0.2703125,sailing/pleasure
338303579,ALANDA,IMO0000000,,37.0,10.0,2.0,69,2019-05-12 18:00:10,2019-05-12 22:53:10,0.1,0.011594202898550725,sailing/pleasure
338304583,END OF THE RODE,IMO0000000,,37.0,15.0,5.0,954,2019-05-08 23:22:05,2019-05-12 23:16:23,0.1,0.00020964360587002098,sailing/pleasure
338310912,KEELING IT,IMO0000000,,37.0,11.0,4.0,11,2019-05-12 17:31:14,2019-05-12 18:21:13,0.0,0.0,sailing/pleasure
338313264,LA CIMA,IMO0000000,,37.0,11.0,5.0,1512,2019-05-08 23:20:30,2019-05-12 23:11:48,0.4,0.014417989417989418,sailing/pleasure
338313469,SOUTHERN BELLE,IMO0000000,,37.0,0.0,0.0,1142,2019-05-08 23:20:48,2019-05-12 23:15:12,0.1,0.0010507880910683013,sailing/pleasure
338320154,OTHER  SIDE,IMO0000000,,37.0,10.0,3.0,385,2019-05-09 20:19:10,2019-05-10 13:35:43,24.5,6.463896103896103,sailing/pleasure
338325344,WAVE DANCER,IMO0000000,,30.0,15.0,5.0,70,2019-05-09 18:46:58,2019-05-09 23:06:30,0.6,0.011428571428571429,fishing
338326524,VERANO,IMO0000000,AB5AH,36.0,14.0,5.0,1294,2019-05-08 23:21:27,2019-05-12 22:06:28,0.3,0.011591962905718702,sailing/pleasure
338327314,DELTA BLUES,IMO0000000,,37.0,12.0,4.0,110,2019-05-10 21:19:29,2019-05-12 00:56:19,0.0,0.0,sailing/pleasure
338327396,AMY MARIE 2,IMO0000000,,37.0,13.0,4.0,1187,2019-05-08 23:24:31,2019-05-12 23:15:32,0.4,0.018955349620893007,sailing/pleasure
338329686,TWO ONE SIX,IMO0000000,,37.0,12.0,4.0,636,2019-05-08 23:20:48,2019-05-12 23:17:29,2.0,0.12059748427672956,sailing/pleasure
338330032,MAJAC'S JOKAT,IMO0000000,,37.0,14.0,5.0,1171,2019-05-08 23:22:05,2019-05-12 23:18:34,0.2,0.008539709649871904,sailing/pleasure
338331846,JOINT CUSTODY,IMO0000000,,37.0,7.0,4.0,92,2019-05-10 19:07:40,2019-05-12 23:17:51,37.1,4.657608695652174,sailing/pleasure
338333008,UNO MAS,IMO0000000,,30.0,19.0,0.0,1744,2019-05-08 23:22:09,2019-05-12 23:18:38,1.4,0.002694954128440367,fishing
338335399,OZZ,IMO0000000,,37.0,18.0,4.0,29,2019-05-10 18:35:35,2019-05-10 19:54:35,2.4,0.34545454545454546,sailing/pleasure
338345000,(no name broadcast),,,,,,2007,2019-05-08 23:22:12,2019-05-12 23:13:35,19.6,3.7855505729945196,unknown
338418000,MAERSK DENVER,IMO9332999,WMDQ,70.0,299.0,40.0,895,2019-05-08 23:21:04,2019-05-10 19:12:23,15.2,2.018212290502793,cargo
338708000,GENESIS PATRIOT,IMO9117258,WDG9346,31.0,37.0,11.0,679,2019-05-08 23:22:22,2019-05-10 03:44:34,11.2,3.2951399116347573,tug/towing
338763000,CHARLIE B,,WDH6583,60.0,10.0,3.0,1844,2019-05-08 23:22:37,2019-05-12 23:16:05,21.1,0.5505422993492408,passenger
338879000,CONSTITUTION,IMO9710206,KCOJ,80.0,186.0,,1813,2019-05-08 23:22:39,2019-05-12 23:17:33,12.6,1.1618312189740763,tanker
338953000,CG HARRY CLAIBORNE,IMO9177296,NNIC,90.0,53.0,10.0,1671,2019-05-08 23:21:57,2019-05-12 23:17:33,0.7,0.03985637342908439,other
345010002,(no name broadcast),,,,,,1567,2019-05-08 23:24:07,2019-05-12 23:16:08,4.2,0.18742820676451818,unknown
345200008,VERACRUZ,IMO9234501,XCFQ3,80.0,188.0,32.0,278,2019-05-08 23:22:16,2019-05-09 23:33:26,12.9,6.6719424460431656,tanker
351106000,MORHOLMEN,IMO9553414,3EUC6,80.0,144.0,23.0,753,2019-05-11 02:44:42,2019-05-12 23:18:57,10.1,0.4217795484727756,tanker
352335000,MSC MARIANNA,IMO9226920,HOAE,70.0,303.0,40.0,197,2019-05-12 14:02:38,2019-05-12 23:18:19,10.5,1.6852791878172588,cargo
352451000,PHOENIX BEACON,IMO9568172,3FZO7,80.0,243.0,42.0,1548,2019-05-09 18:09:36,2019-05-12 23:18:31,11.8,1.352390180878553,tanker
353265000,STAR EAGLE,IMO9321938,3FOP5,80.0,183.0,32.0,452,2019-05-10 18:39:42,2019-05-11 18:12:19,14.1,2.386283185840708,tanker
353446000,(no name broadcast),,,,,,1867,2019-05-08 23:22:16,2019-05-12 23:19:16,0.4,0.03958221746116765,unknown
353456000,CHEMSTAR MASA,IMO9451410,3FGM7,80.0,147.0,24.0,385,2019-05-08 23:20:23,2019-05-09 14:35:07,13.5,5.311168831168831,tanker
354073000,PRINCE I,IMO9294123,3EXE7,80.0,176.0,31.0,1374,2019-05-09 19:43:16,2019-05-12 23:18:49,12.7,0.5774381368267831,tanker
354298000,CARNIVAL VALOR,IMO9236389,H3VR,60.0,290.0,35.0,257,2019-05-10 09:25:44,2019-05-10 17:43:15,18.8,7.465758754863813,passenger
354709000,KMARIN GENOA,IMO9726504,3FPE8,70.0,199.0,32.0,1795,2019-05-09 09:08:32,2019-05-12 23:19:40,12.5,1.4468784838350055,cargo
355800000,NEW DIRECTION,IMO9622801,3FRY3,70.0,189.0,32.0,595,2019-05-08 23:21:56,2019-05-09 22:46:37,12.0,3.9963025210084036,cargo
356144000,ROSE BALSAM,IMO9478937,3FBH7,70.0,189.0,32.0,1868,2019-05-08 23:22:30,2019-05-12 23:18:00,12.3,0.5927194860813705,cargo
356466000,GINGA LYNX,IMO9442550,3EUG5,82.0,160.0,26.0,465,2019-05-08 23:20:59,2019-05-09 23:00:00,10.1,0.2832258064516129,tanker
356883000,CARNIVAL VISTA,IMO9692569,3EMB9,60.0,321.0,,390,2019-05-11 09:25:31,2019-05-12 00:48:32,16.9,4.863589743589744,passenger
357329000,JPS ELLI,IMO9763992,3ECI9,70.0,,,218,2019-05-12 13:07:06,2019-05-12 23:17:01,11.1,1.608256880733945,cargo
365913074,MARTHA RENAE,IMO0000032,WDE5579,0.0,0.0,0.0,3693,2019-05-08 23:21:07,2019-05-12 23:19:40,8.5,1.1014622258326563,code 0
366074000,RMS VICTORY,,WDG5259,60.0,25.0,7.0,1619,2019-05-08 23:20:51,2019-05-10 16:57:02,9.3,0.8093885114268067,passenger
366271150,SEUTE DEERN,,WBF6171,37.0,,,783,2019-05-08 23:23:16,2019-05-12 23:16:39,0.1,0.0074074074074074086,sailing/pleasure
366408210,CYNTHIA RENEE,IMO0000000,WCY5776,30.0,15.0,5.0,457,2019-05-08 23:22:38,2019-05-09 22:02:21,8.4,1.5352297592997812,fishing
366595000,TEXAS RESPONDER,IMO9044669,WBO8579,90.0,63.0,13.0,3673,2019-05-08 23:20:47,2019-05-12 23:18:28,0.2,0.008766675741900355,other
366602000,S T BENZ RESPONDER,IMO9043859,WBO8585,90.0,63.0,13.0,2380,2019-05-08 23:23:39,2019-05-12 23:17:44,11.0,1.5046638655462186,other
366672810,ELIZA,IMO8899550,WDG9716,31.0,38.0,11.0,763,2019-05-09 00:56:42,2019-05-12 23:19:05,11.9,3.476509186351706,tug/towing
366687000,RMS ORION,,WDG5247,60.0,29.0,7.0,262,2019-05-08 23:25:52,2019-05-09 23:53:35,13.2,6.329389312977099,passenger
366733250,ATLANTIC SURVEYOR,,WTR5417,70.0,31.0,7.0,2190,2019-05-08 23:20:36,2019-05-11 07:46:36,8.9,0.32474885844748863,cargo
366760610,ATLAS,IMO8964745,WCY8471,31.0,26.0,10.0,3121,2019-05-08 23:20:58,2019-05-12 23:17:50,13.4,2.1891380967638576,tug/towing
366767980,JOYRIDE,,WCZ3416,37.0,12.0,4.0,1409,2019-05-08 23:25:33,2019-05-12 23:18:38,0.1,0.0007806955287437899,sailing/pleasure
366792940,JESS NEWTON,IMO8962448,WDA2941,31.0,30.0,11.0,2421,2019-05-08 23:22:15,2019-05-12 23:19:04,9.4,1.45059892606361,tug/towing
366793340,SQUEAK CARPENTER,IMO8635679,WDA2979,31.0,19.0,7.0,517,2019-05-12 03:16:57,2019-05-12 23:17:12,8.2,3.4661508704061896,tug/towing
366801280,CARL JOSEPH,,WDA3700,31.0,17.0,7.0,3585,2019-05-09 00:32:04,2019-05-12 23:19:54,6.8,0.7406415620641561,tug/towing
366804020,CROSBY EXPLORER,,WDA3940,31.0,18.0,7.0,3692,2019-05-08 23:20:12,2019-05-12 23:19:52,8.5,0.45966955579631635,tug/towing
366812000,BRUTUS,,WDG5253,90.0,30.0,7.0,1248,2019-05-08 23:26:02,2019-05-12 23:05:07,12.0,1.1366185897435896,other
366818870,FREEPORT PILOT 1,,WDA5322,90.0,17.0,4.0,560,2019-05-08 23:28:54,2019-05-12 23:07:54,0.1,0.0025,other
366822520,PACK MULE,IMO0000000,WDK4019,60.0,38.0,6.0,548,2019-05-09 15:18:06,2019-05-12 13:11:49,22.1,11.664416058394162,passenger
366826930,RUSTY HILL,,WDA6027,31.0,18.0,7.0,1818,2019-05-08 23:22:40,2019-05-12 23:17:55,7.1,0.6245324532453246,tug/towing
366834350,SAN JOAQUIN,,WDA6619,31.0,22.0,9.0,1994,2019-05-08 23:22:35,2019-05-12 23:19:21,6.9,0.9261283851554665,tug/towing
366837890,CAPT CRAIG,,WDG7988,31.0,13.0,5.0,3681,2019-05-08 23:21:06,2019-05-12 23:19:11,8.5,0.6525944036946482,tug/towing
366845050,ERIN T,,WDII,60.0,29.0,7.0,2658,2019-05-08 23:22:10,2019-05-12 23:19:19,19.8,1.5730899510726382,passenger
366845060,ASHTON T,,WDIJ,90.0,28.0,7.0,1709,2019-05-08 23:22:09,2019-05-12 23:17:57,18.5,1.231597425394968,other
366855470,SALLY KIM IV,IMO8980000,WDI9034,30.0,26.0,7.0,2184,2019-05-09 04:00:13,2019-05-12 23:02:58,8.4,2.712042124542125,fishing
366874920,MARTIN CHALLENGER,IMO8644436,WDB2346,31.0,21.0,8.0,2035,2019-05-08 23:22:18,2019-05-12 23:18:54,7.1,1.4213267813267814,tug/towing
366875000,CAPT HAGEN,IMO9329320,WDG9741,31.0,37.0,11.0,1834,2019-05-08 23:22:14,2019-05-12 23:19:42,1.3,0.12418122270742359,tug/towing
366875020,PIC,IMO8644515,WDB2355,31.0,17.0,6.0,3598,2019-05-08 23:20:49,2019-05-12 23:19:16,8.4,0.261284046692607,tug/towing
366875030,BROOKE,IMO8644486,WDB2356,31.0,19.0,7.0,3561,2019-05-08 23:21:50,2019-05-12 23:19:29,8.1,1.3430216231395675,tug/towing
366875040,ANNIE JEANNE,IMO8644474,WDB2357,31.0,17.0,7.0,1980,2019-05-08 23:22:55,2019-05-12 23:17:33,9.5,1.399949494949495,tug/towing
366879570,CAROLINE GUIDRY,,WDB2770,31.0,15.0,6.0,1769,2019-05-08 23:21:06,2019-05-12 23:13:43,8.6,1.2277557942340305,tug/towing
366884150,MARTIN EXPRESS,IMO8644448,WDB3169,31.0,16.0,6.0,3644,2019-05-08 23:21:42,2019-05-12 23:18:34,8.7,0.33476948408342483,tug/towing
366887090,LOOKFAR,,WDB3440,37.0,15.0,3.0,983,2019-05-08 23:20:01,2019-05-12 23:17:04,0.1,0.00020345879959308242,sailing/pleasure
366889000,RED EAGLE,,WDG5246,60.0,28.0,6.0,2605,2019-05-08 23:22:28,2019-05-12 21:14:03,20.4,2.6115547024952015,passenger
366892660,DANE F MORGAN,IMO8983076,WDB3910,31.0,22.0,9.0,3590,2019-05-08 23:21:20,2019-05-12 23:18:32,7.8,0.44200557103064064,tug/towing
366912160,LONGBOW,,WDI9764,37.0,16.0,4.0,810,2019-05-08 23:27:45,2019-05-12 23:19:07,0.1,0.0028395061728395065,sailing/pleasure
366912290,HUNTER T,,WDB5678,60.0,27.0,5.0,3575,2019-05-08 23:20:29,2019-05-12 23:18:33,17.9,0.3034405594405594,passenger
366916860,DREW DEVALL,,WDB6048,31.0,15.0,6.0,2876,2019-05-08 23:21:20,2019-05-12 23:20:00,9.6,3.1356397774687066,tug/towing
366919160,BOBBY JONES,,WX5233,31.0,34.0,10.0,3677,2019-05-08 23:20:09,2019-05-12 23:18:59,10.4,1.250421539298341,tug/towing
366919940,FRANCES E HADEN,IMO7642132,WX9254,31.0,25.0,8.0,1910,2019-05-08 23:20:36,2019-05-12 23:19:47,9.5,0.4705759162303665,tug/towing
366920920,LUCIA,IMO8899562,WDG9751,31.0,38.0,11.0,1019,2019-05-08 23:20:35,2019-05-10 02:49:25,11.1,0.9677134445534838,tug/towing
366921670,CLAXTON,IMO9132131,WCU9257,31.0,29.0,10.0,2469,2019-05-08 23:20:36,2019-05-12 23:17:50,10.3,0.817861482381531,tug/towing
366921740,HARRIS II,IMO9132143,WCW2485,31.0,29.0,10.0,2298,2019-05-08 23:21:47,2019-05-12 23:17:11,9.5,1.052828546562228,tug/towing
366921780,JUPITER,IMO8835138,WAK3719,31.0,26.0,10.0,25,2019-05-10 16:15:47,2019-05-10 20:48:35,0.1,0.004,tug/towing
366921810,MARK K,IMO7816604,WQZ8816,31.0,29.0,9.0,2128,2019-05-08 23:22:05,2019-05-12 23:18:52,9.7,0.6860432330827068,tug/towing
366921830,MATTHEW K,IMO8962474,WCZ9961,31.0,30.0,11.0,2563,2019-05-08 23:20:34,2019-05-12 23:18:55,9.8,1.624892703862661,tug/towing
366921840,PHILIP K,IMO7502344,WYG6823,31.0,29.0,9.0,2272,2019-05-08 23:21:37,2019-05-12 23:17:45,11.8,1.5773767605633804,tug/towing
366921850,TITAN,IMO7819589,WYA3059,31.0,29.0,9.0,2206,2019-05-08 23:22:26,2019-05-12 23:19:37,9.3,1.0223481414324571,tug/towing
366921860,W D HADEN II,IMO7925338,WYQ6984,31.0,28.0,9.0,1801,2019-05-08 23:21:46,2019-05-12 23:19:30,14.9,0.6291504719600222,tug/towing
366922110,THE DEACON,IMO8835205,WAK9812,31.0,26.0,10.0,2333,2019-05-08 23:20:10,2019-05-12 23:19:47,10.1,1.1741963137591085,tug/towing
366933730,MARTHA OLIVER,IMO8635617,WCU2641,31.0,19.0,7.0,562,2019-05-08 23:22:48,2019-05-09 21:55:51,8.0,4.200177935943061,tug/towing
366934050,CAROL M OTT,IMO8635497,WCY7224,31.0,23.0,8.0,1922,2019-05-10 18:36:42,2019-05-12 23:17:32,7.3,1.211602497398543,tug/towing
366934780,TEXSUN II,,WUR2914,60.0,18.0,6.0,1639,2019-05-08 23:22:24,2019-05-12 23:19:25,0.2,0.0031116534472239174,passenger
366935050,MISS PEGGY,,WDH7675,31.0,15.0,6.0,3629,2019-05-08 23:20:22,2019-05-12 23:19:14,8.4,0.4914852576467346,tug/towing
366935060,DOUG BARKER,IMO8635552,WCZ4561,31.0,23.0,8.0,1059,2019-05-11 17:49:00,2019-05-12 23:19:50,7.7,1.6231350330500474,tug/towing
366935150,BILL MCNEAL,IMO8635473,WCW9910,31.0,21.0,7.0,3627,2019-05-08 23:20:12,2019-05-12 23:19:44,9.7,0.5071960297766749,tug/towing
366935380,CATHERINE,IMO8635502,WCW3931,31.0,21.0,7.0,1232,2019-05-08 23:20:41,2019-05-12 23:19:03,8.6,3.966720779220779,tug/towing
366935420,DAVID F STONE,IMO8635540,WCZ6032,31.0,19.0,7.0,3671,2019-05-08 23:21:15,2019-05-12 23:19:10,8.7,0.5124761645328249,tug/towing
366936890,MRS LESLIE,,WDH8516,31.0,17.0,6.0,303,2019-05-12 14:40:06,2019-05-12 23:19:35,6.8,1.1864686468646866,tug/towing
366941810,SAN CARMEN,,WSD2145,31.0,18.0,6.0,3611,2019-05-08 23:21:32,2019-05-12 23:19:21,8.1,0.4034616449736915,tug/towing
366941820,SAN TOMAS,,WYQ9953,31.0,16.0,6.0,3293,2019-05-08 23:21:35,2019-05-12 23:19:40,7.1,1.0940479805648344,tug/towing
366941830,SAN PATRICIO,,WCX6675,31.0,18.0,7.0,1689,2019-05-08 23:21:51,2019-05-12 23:19:26,9.1,2.7074600355239786,tug/towing
366941840,SAN MIGUEL,,WTE9527,31.0,16.0,6.0,1914,2019-05-10 19:08:25,2019-05-12 23:19:35,7.7,1.3300417972831764,tug/towing
366941850,SAN LEANDRO,,WCW8516,31.0,22.0,9.0,2404,2019-05-08 23:20:24,2019-05-12 23:18:50,8.7,0.7925540765391015,tug/towing
366941860,SAN RAFAEL,,WCW8517,31.0,22.0,9.0,3320,2019-05-08 23:22:15,2019-05-12 23:19:44,8.2,0.4377710843373494,tug/towing
366947050,HAMBURG II,,WDH8863,37.0,14.0,4.0,802,2019-05-08 23:21:03,2019-05-10 18:25:10,6.7,0.05374064837905237,sailing/pleasure
366951590,CAPT JOHN,,WDB8024,60.0,20.0,8.0,3588,2019-05-08 23:22:38,2019-05-12 23:17:54,0.2,0.0030936454849498332,passenger
366952310,PELICAN,,WDB8062,31.0,21.0,9.0,3686,2019-05-08 23:22:14,2019-05-12 23:18:13,10.0,1.1763971785132934,tug/towing
366952340,DECATUR,,WDB8065,31.0,21.0,9.0,3523,2019-05-08 23:21:19,2019-05-12 23:19:20,1.9,0.001021856372409878,tug/towing
366959090,DANIELLE,,WDB8475,31.0,16.0,6.0,3595,2019-05-08 23:20:06,2019-05-12 23:19:03,8.5,1.0346870653685674,tug/towing
366959840,MISS CYNTHIA,,WBM8719,31.0,21.0,7.0,3733,2019-05-08 23:20:08,2019-05-12 23:19:26,7.8,0.597589070452719,tug/towing
366960410,MISS KHYLAN,,WDG9329,31.0,13.0,5.0,383,2019-05-11 08:35:14,2019-05-11 21:05:39,6.4,5.086422976501305,tug/towing
366961560,CAVALIER,,WAD4167,60.0,18.0,8.0,1792,2019-05-08 23:20:38,2019-05-12 23:17:36,19.1,0.7153459821428572,passenger
366961608,ROBIN LANETTE,IMO1048640,WBX2458,0.0,0.0,0.0,1649,2019-05-11 01:54:49,2019-05-12 23:19:38,8.0,1.414675560946028,code 0
366961630,(no name broadcast),,,,,,3559,2019-05-08 23:20:41,2019-05-12 23:18:41,8.3,1.2287721270019667,unknown
366961660,CAPT D,,WDE7753,31.0,11.0,4.0,3656,2019-05-08 23:20:32,2019-05-12 23:19:21,6.6,0.10440371991247265,tug/towing
366968680,(no name broadcast),,,,,,3685,2019-05-08 23:20:49,2019-05-12 23:18:59,8.4,0.4116146540027137,unknown
366969140,NITA E,,WTH5609,31.0,16.0,5.0,3638,2019-05-08 23:20:26,2019-05-12 23:19:55,7.5,0.9699835074216603,tug/towing
366969670,TOMMY E,,WCX6752,31.0,16.0,6.0,2036,2019-05-08 23:20:13,2019-05-12 23:19:04,7.7,1.5270137524557956,tug/towing
366971520,JERRY W TICHENOR,IMO8992144,WDB9187,31.0,20.0,9.0,3658,2019-05-08 23:20:33,2019-05-12 23:17:45,8.1,0.36101694915254234,tug/towing
366972040,JAIME DEVALL,,WTC3233,31.0,15.0,6.0,3647,2019-05-08 23:20:38,2019-05-12 23:18:50,11.4,1.4905127502056483,tug/towing
366972410,D W GILLIS,,WCP9623,31.0,12.0,5.0,3603,2019-05-08 23:21:47,2019-05-12 23:18:49,8.6,1.2147932278656675,tug/towing
366972430,CHARLES B BOONE,,WBC3748,31.0,15.0,6.0,3622,2019-05-08 23:20:28,2019-05-12 23:19:47,10.2,2.2830204307012703,tug/towing
366972950,FRANCES M DEVALL,,WQZ6719,31.0,19.0,7.0,1626,2019-05-09 22:15:05,2019-05-12 19:21:24,10.6,2.8977244772447723,tug/towing
366973420,CHARLES ALFRED,,WYU9726,31.0,15.0,6.0,1164,2019-05-10 21:10:35,2019-05-12 05:52:15,8.1,3.432044673539519,tug/towing
366978210,DEWITT C GREER,IMO9102019,WCP3759,60.0,80.0,19.0,3580,2019-05-08 23:22:09,2019-05-12 23:17:53,14.0,4.442932960893855,passenger
366978460,LINDBERG CROSBY,,WCO9247,31.0,16.0,6.0,3705,2019-05-08 23:20:04,2019-05-12 23:18:23,0.3,0.005802968960863698,tug/towing
366986670,SARA K,,WBP4759,31.0,15.0,6.0,3623,2019-05-08 23:20:14,2019-05-12 23:19:24,9.7,1.1720397460667955,tug/towing
366986680,CARESSA K,,WBP4760,31.0,20.0,7.0,3623,2019-05-08 23:20:17,2019-05-12 23:18:50,9.9,1.1289342904472668,tug/towing
366986690,TYLER T,,WCW9508,31.0,14.0,5.0,3082,2019-05-09 13:34:42,2019-05-12 23:19:56,8.6,0.7619402985074627,tug/towing
366986710,MR EARL,,WDA2229,31.0,21.0,7.0,1983,2019-05-08 23:21:58,2019-05-12 23:19:07,8.0,1.346142208774584,tug/towing
366988440,HOUSTON FORET,IMO100633661,WDG9555,57.0,17.0,8.0,2424,2019-05-08 23:20:42,2019-05-12 23:19:35,7.9,2.0514026402640266,code 57
366991080,JASON JOSEPH,,WDH6770,31.0,17.0,6.0,3598,2019-05-08 23:21:05,2019-05-12 23:19:51,8.5,0.20230683713173986,tug/towing
366993180,LADY G III,,WYH7378,31.0,17.0,7.0,1076,2019-05-08 23:20:41,2019-05-10 23:12:49,8.4,4.825185873605948,tug/towing
366993270,DANIELLE GUIDRY,,WDC2442,31.0,16.0,6.0,2307,2019-05-08 23:21:18,2019-05-12 23:19:17,8.7,2.771694841785869,tug/towing
366993420,H B 1,IMO8992510,WDC2454,31.0,22.0,8.0,2022,2019-05-08 23:21:49,2019-05-12 23:17:26,8.0,1.0920375865479723,tug/towing
366993510,"LIL ""D""",,WDC2462,31.0,33.0,8.0,948,2019-05-11 13:50:15,2019-05-12 16:31:34,9.5,2.846097046413502,tug/towing
366993620,BELLE,IMO8850920,WDC2472,31.0,26.0,8.0,1777,2019-05-08 23:22:50,2019-05-12 14:33:02,7.4,1.3956105796285876,tug/towing
366995130,ACHILLES,IMO8842105,WDC2571,31.0,21.0,7.0,2261,2019-05-08 23:22:24,2019-05-12 23:17:02,10.5,0.6651923927465723,tug/towing
366995150,AJAX,IMO8842117,WDC2573,31.0,21.0,7.0,3256,2019-05-08 23:20:43,2019-05-12 23:17:58,9.1,0.6645270270270269,tug/towing
366995320,CHALLENGER,,WDC2588,31.0,20.0,7.0,3213,2019-05-08 23:20:46,2019-05-12 23:18:43,9.1,1.0824151882975412,tug/towing
366995340,CHESLEY E,,WDC2590,31.0,21.0,8.0,2869,2019-05-08 23:22:27,2019-05-12 23:16:30,8.6,1.0621122342279539,tug/towing
366995440,MIKE BIRD,,WDC2599,31.0,31.0,10.0,421,2019-05-12 11:21:04,2019-05-12 23:19:45,9.4,4.639904988123516,tug/towing
366995490,VENTURE,,WDC2604,31.0,24.0,9.0,76,2019-05-08 23:20:51,2019-05-09 01:21:30,6.9,5.578947368421052,tug/towing
366995540,MISS BETTYE,,WDC2608,31.0,21.0,8.0,2708,2019-05-08 23:20:26,2019-05-12 23:18:06,7.2,1.563810930576071,tug/towing
366995560,MISS RACHEL,,WDC2610,31.0,19.0,7.0,2479,2019-05-08 23:22:01,2019-05-12 23:18:28,10.3,1.3392093586123437,tug/towing
366995570,SAMMY TATE,,WDC2611,31.0,21.0,8.0,3695,2019-05-08 23:20:23,2019-05-12 23:18:43,9.6,1.2956968876860624,tug/towing
366995580,NAVIDAD,,WDC2612,31.0,17.0,7.0,3681,2019-05-08 23:20:51,2019-05-12 23:19:21,9.0,0.5906275468622657,tug/towing
366995620,NICOLE BRENT,,WDC2615,31.0,22.0,7.0,3193,2019-05-08 23:21:02,2019-05-12 23:19:11,8.2,0.49279674287503916,tug/towing
366995720,NUECES,,WDC2624,31.0,18.0,7.0,3671,2019-05-08 23:20:22,2019-05-12 23:18:53,8.0,0.5991827839825661,tug/towing
366995730,TRINITY,,WDC2625,31.0,22.0,7.0,387,2019-05-08 23:20:47,2019-05-10 21:42:51,0.2,0.057364341085271324,tug/towing
366995770,ARABIAN,,WDC2629,31.0,16.0,6.0,3661,2019-05-08 23:20:17,2019-05-12 23:19:27,8.2,0.5024583447145589,tug/towing
366995780,ARANSAS,,WDC2630,31.0,18.0,6.0,3699,2019-05-08 23:20:16,2019-05-12 23:18:37,9.2,0.956234784960779,tug/towing
366995790,ATHENA,IMO8842129,WDC2631,31.0,27.0,9.0,541,2019-05-12 07:53:41,2019-05-12 23:19:31,7.0,0.7750462107208873,tug/towing
366995840,BIG AL,,WDC2635,31.0,17.0,6.0,3394,2019-05-08 23:20:28,2019-05-12 23:18:42,7.7,0.7196228638774308,tug/towing
366995910,CAMERON BLAIR,,WDC2641,31.0,18.0,7.0,786,2019-05-08 23:20:51,2019-05-09 21:18:51,8.8,1.0683206106870229,tug/towing
366995970,WALTER S,,WDC2647,31.0,17.0,6.0,3341,2019-05-08 23:20:51,2019-05-12 23:18:10,8.2,0.4483986830290332,tug/towing
366996020,VOYAGER,IMO8424549,WDC2651,31.0,21.0,8.0,3534,2019-05-08 23:21:24,2019-05-12 23:19:03,7.4,0.39145444255800793,tug/towing
366996130,COLORADO,,WDC2661,31.0,21.0,8.0,3593,2019-05-08 23:21:30,2019-05-12 23:19:45,8.7,0.17333704425271362,tug/towing
366996140,COMAL,,WDC2662,31.0,18.0,7.0,3732,2019-05-08 23:20:42,2019-05-12 23:18:37,7.4,0.3922025723472669,tug/towing
366996290,ORION,IMO8851091,WDC2676,31.0,18.0,7.0,3585,2019-05-08 23:20:41,2019-05-12 23:19:10,7.6,0.4070571827057183,tug/towing
366996360,DIXIE VANDAL,,WDC2682,31.0,21.0,7.0,2648,2019-05-08 23:20:17,2019-05-12 23:19:22,19.4,0.7362160120845922,tug/towing
366996460,FILLY,,WDC2691,31.0,17.0,6.0,2822,2019-05-08 23:20:26,2019-05-12 23:19:21,7.8,1.273210489014883,tug/towing
366996510,JANE L,,WDD4045,0.0,0.0,0.0,3659,2019-05-08 23:20:36,2019-05-12 23:18:16,8.0,1.292894233397103,code 0
366996570,LAMPASAS,,WDC2701,31.0,18.0,7.0,3607,2019-05-08 23:20:21,2019-05-12 23:18:44,8.0,0.607235930135847,tug/towing
366996610,OLD PUSH,,WDC2704,31.0,14.0,6.0,2137,2019-05-08 23:20:21,2019-05-12 23:18:50,9.0,3.015769770706598,tug/towing
366996630,PECOS,,WDC2706,31.0,21.0,7.0,257,2019-05-12 16:11:35,2019-05-12 23:19:55,7.0,5.540077821011673,tug/towing
366996640,THOR,IMO8842246,WDC2707,31.0,21.0,8.0,3057,2019-05-08 23:20:00,2019-05-12 23:18:39,9.0,1.4638534510958456,tug/towing
366996660,DIXIE TRAVELER,,WDC2709,31.0,18.0,7.0,3660,2019-05-08 23:20:38,2019-05-12 23:18:55,8.6,0.2815846994535519,tug/towing
366996720,LOU NATARO,,WDC2714,31.0,24.0,8.0,2581,2019-05-08 23:20:20,2019-05-12 23:14:57,8.2,1.1419604804339403,tug/towing
